"Collection Name","Title#1","Name#1","Name URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Date Created#1","Language Term#1","Language Term URI#1","Language Term Type#1","Extent#1","Physical Description Note#1","Form#1","Form URI#1","Form#2","Form URI#2","Abstract#1","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Name#3","Subject Name URI#3","Subject Geographic#1","Subject Geographic URI#1","Subject Temporal#1","Subject Temporal URI#1","Subject Title#1","Identifier#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Date Captured#1","Internet Media Type#1","Digital Origin#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"CU Chicanx History Collection","Voicemail message left by UMAS to James Corbridge","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1973-04-16","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","memorandums","http://vocab.getty.edu/page/aat/300026906","notes (documents)","http://vocab.getty.edu/page/aat/300027200","Memo to Chancellor James Corbridge from members of the United Mexican American Students (UMAS) student organization. A copy of original memo was given to Lieutenant Dave Evans of the University of Colorado Police Department. A copy was also given to President Frederick P. Thieme.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Discrimination in education","http://id.worldcat.org/fast/895037","Student movements","http://id.worldcat.org/fast/1135954","","","","","Corbridge, James N.","http://id.loc.gov/authorities/names/n89646514","Evans, Dave","local","Thieme, Frederick P.","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VCAA_UMAS_015.pdf","https://ark.colorado.edu/ark:/47540/qw5r8m76p2vp","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","51","4875","narv_chicanxHistory_VCAA_UMAS_015.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~51~287028"
"CU Chicanx History Collection","Memo from James Corbridge to student protestors","Corbridge, James N.","http://id.loc.gov/authorities/names/n89646514","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1974-04-11","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","memorandums","http://vocab.getty.edu/page/aat/300026906","Memo to ""Students occupying TB #1."" It states, ""If the individuals occupying TB #1 will leave the building peaceably no charges will be brought against them."" The memo continues to express intention to form an Inquiry Board to investigate UMAS charges against EOP leadership.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Discrimination in education","http://id.worldcat.org/fast/895037","Student movements","http://id.worldcat.org/fast/1135954","","","","","UMAS (Organization)","http://id.worldcat.org/fast/626784","University of Colorado, Boulder. Educational Opportunity Program","local","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VCAA_UMAS_016.pdf","https://ark.colorado.edu/ark:/47540/7v8f3p78k8xp","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","49","4875","narv_chicanxHistory_VCAA_UMAS_016.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~49~287026"
"CU Chicanx History Collection","Response to memo of February 1, 1974","Acosta, Paul","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1973-06-06","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","memorandums","http://vocab.getty.edu/page/aat/300026906","Memo; re: ""Reponse to Corbridge Memo of February 1, 1974."" The memo discusses budget shortfall in the Spring 1974 semester.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Discrimination in education","http://id.worldcat.org/fast/895037","Student aid","http://id.worldcat.org/fast/1432104","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","","","Corbridge, James N.","http://id.loc.gov/authorities/names/n89646514","UMAS (Organization)","http://id.worldcat.org/fast/626784","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VCAA_UMAS_corbridgeMemoResponse.pdf","https://ark.colorado.edu/ark:/47540/pk1z9c51t6gs","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","50","4875","narv_chicanxHistory_VCAA_UMAS_corbridgeMemoResponse.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~50~287024"
"CU Chicanx History Collection","Crusade for Justice press release","Crusade for Justice","http://id.loc.gov/authorities/names/n77001721","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1971-05-13","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3 pages","","press releases","http://vocab.getty.edu/page/aat/300026437","","","Press release from the Crusade for Justice after the Los Seis bombings. The group believes a military apparatus and tactics were used for the bombing.","Vehicle bombs","http://id.worldcat.org/fast/1164956","Student movements","http://id.worldcat.org/fast/1135954","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Discrimination in law enforcement","http://id.worldcat.org/fast/895102","","","UMAS (Organization)","http://id.worldcat.org/fast/626784","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_Vigil_crusadePressRelease.pdf","https://ark.colorado.edu/ark:/47540/5q5v8j04n56j","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","123","4875","narv_chicanxHistory_Vigil_crusadePressRelease.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~123~287022"
"CU Chicanx History Collection","La historia de UMAS","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1971-07-13","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1 pages","8.5x14 or longer","posters","http://vocab.getty.edu/page/aat/300027221","","","Poster for the 2nd Annual Chicano History Week: La Historia de UMAS. The poster notes, ""in the early 1970s, there were 2400 Chicano students enrolled at CU. Chicano students make up less than 4 percent of today's student population.""","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Special events","http://id.worldcat.org/fast/1128924","Student movements","http://id.worldcat.org/fast/1135954","","","","","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_Vigil_UMASposter.pdf","https://ark.colorado.edu/ark:/47540/7w544w45f03f","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","122","4875","narv_chicanxHistory_Vigil_UMASposter.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~122~287020"
"CU Chicanx History Collection","Letter from UMAS administrators to Chicano student body","Gallegos, Samuel","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-05-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","Letter to CU Boulder Chicano student body from UMAS administrators such as the director of admissions and financial aid, counselor coordinator, etc... The letter admonished students for creating an ""ugly atmosphere,"" and for ""attacking the white man"" rather than helping other Chicanos.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student aid","http://id.worldcat.org/fast/1432104","Minority college students--Recruiting","http://id.worldcat.org/fast/1023334","Discrimination in education","http://id.worldcat.org/fast/895037","","","Soliz, Jerry","local","Franco, Joe","local","Saiz, Flor","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_EOP_UMAS_personnel_002.pdf","https://ark.colorado.edu/ark:/47540/zh1b364237r1","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","74","4875","narv_chicanxHistory_VPAA_14_EOP_UMAS_personnel_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~74~286998"
"CU Chicanx History Collection","Rational for UMAS-EOP 1972 summer program & AY 72-73 proposed budget","Vigil, Patrick J.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-07-08","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","financial records","http://vocab.getty.edu/page/aat/300027473","Memo to Provost Crowe and Mark Hannon. Rational for UMAS-EOP Summer Program and Budget. Offers justification: parity and underfunding.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student aid","http://id.worldcat.org/fast/1432104","Student financial aid administration","http://id.worldcat.org/fast/1135905","College students--Societies and clubs","http://id.worldcat.org/fast/868054","","","Granado, Florencio","local","Provost Crowe","local","Hannon, Mark","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_MAYA_002.pdf","https://ark.colorado.edu/ark:/47540/qz275891d173","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","73","4875","narv_chicanxHistory_VPAA_14_MAYA_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~73~286996"
"CU Chicanx History Collection","Project REAP","Marrujo, Becky","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-07-01","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","8 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","Memo to Vice President Volsky; re: ""Project REAP"" (Relative Educational Activities Programs). The letter includes a description of the REAP program and attempts to help Chicano students learn how to navigate the University setting.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Minority college students--Recruiting","http://id.worldcat.org/fast/1023334","Student aid","http://id.worldcat.org/fast/1432104","","","","","Volsky, Ted","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_MAYA_003.pdf","https://ark.colorado.edu/ark:/47540/n1781780t86p","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","71","4875","narv_chicanxHistory_VPAA_14_MAYA_003.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~71~286994"
"CU Chicanx History Collection","Immediate recruitment and solutions to problems related to Office of Admissions","Marrujo, Becky","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-10-29","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","13 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","Memos to Dean Volsky and others regarding recruitment from May, 1970-November, 1970 from Becky Marrujo, Patrick Vigil, Andres Gavaldon and other UMAS officials. It describes historic issues with UMAS recruitment. Asserts that UMAS students are best at recruiting other students. They make recommendations for improvements and specifically reject recruitment programs developed without input from Mexican American students.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Minority college students--Recruiting","http://id.worldcat.org/fast/1023334","","","","","Gavaldon, Andres","local","Volsky, Ted","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_MAYA_004.pdf","https://ark.colorado.edu/ark:/47540/bp8d1x54k98d","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","72","4875","narv_chicanxHistory_VPAA_14_MAYA_004.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~72~286992"
"CU Chicanx History Collection","Discrimination complaints","Martinez, Robert","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1971-01-03","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","12 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","reports","http://vocab.getty.edu/page/aat/300027267","Memo to Dean Volsky; re: ""Discrimination Complaints."" A document of compiled ""statistics and rationale for the Faculty Discipline Committee and Standards Office actions in regards to the displine of Chicano students."" Does not include information about these ""actions."" Includes list of concerns and recommendations.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Discrimination in education","http://id.worldcat.org/fast/895037","School discipline","http://id.worldcat.org/fast/1107289","","","Volsky, Ted","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_MAYA_005.pdf","https://ark.colorado.edu/ark:/47540/0g4c0645w0bk","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","63","4875","narv_chicanxHistory_VPAA_14_MAYA_005.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~63~286990"
"CU Chicanx History Collection","Request for allocations of unrestricted gifts--Teatro Mejicano","Roberts, Dwight V.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1971-03-03","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","financial records","http://vocab.getty.edu/page/aat/300027473","Brief proposal and justification for Teatro Mejicano. Includes note of support from Patrick Vigil.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student aid","http://id.worldcat.org/fast/1432104","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","Mexican Americans--Folklore","http://id.worldcat.org/fast/1019106","","","Trujillo, Tom","local","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_MAYA_008.pdf","https://ark.colorado.edu/ark:/47540/g2366734m10x","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","70","4875","narv_chicanxHistory_VPAA_14_MAYA_008.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~70~286988"
"CU Chicanx History Collection","Letter regarding posture to UMAS","Cook, W. B.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1971-08-16","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","Letter to Alfredo Rangel, UMAS. The letter states that a poster reading ""For every Coke product you drink, you're killing a Brother. Viva la Huelga"" was removed from a vending machine.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Political posters","http://id.worldcat.org/fast/1069593","College students--Societies and clubs","http://id.worldcat.org/fast/868054","","","","","Rangel, Alfredo, Jr.","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_MAYA_009.pdf","https://ark.colorado.edu/ark:/47540/037b7v02t759","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","64","4875","narv_chicanxHistory_VPAA_14_MAYA_009.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~64~286986"
"CU Chicanx History Collection","Letters from Daniel Smith to various CU faculty members","Smith, Daniel M.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1905-05-23","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","financial records","http://vocab.getty.edu/page/aat/300027473","Series of letters and memos (November 16th, 18th and 19th) where Smith expresses the opinion, which he says is shared by ""many faculty members in the Hellems area"" that increased funding to minority programs will cut too much from other departments, particularly from library purchasing.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student aid","http://id.worldcat.org/fast/1432104","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","","","","","Silverman, Lawrence","local","Thieme, Frederick P.","local","Bartlett, Albert","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_minorityPrograms_002.pdf","https://ark.colorado.edu/ark:/47540/sn196b73d87m","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","76","4875","narv_chicanxHistory_VPAA_14_minorityPrograms_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~76~286984"
"CU Chicanx History Collection","Letter from Theodore Volsky to Senator Gordon Allott","Volsky, Theodore, Jr.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1972-02-26","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","financial records","http://vocab.getty.edu/page/aat/300027473","Letter to office of Senator Allott. The letter argues that the University should not prioritize achieving equality until public schools and other sectors have done it since inquality in the University, he claims, begins there. Does not use the word ""minority students,"" but document is in the EOP folder. Uses terms like ""economically and culturally disadvantaged youngsters.""","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student aid","http://id.worldcat.org/fast/1432104","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","Discrimination in education","http://id.worldcat.org/fast/895037","","","Allott, Gordon, 1907-1989","http://id.loc.gov/authorities/names/n87836684","Ware, Jack","local","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_14_primaryEOP_002.pdf","https://ark.colorado.edu/ark:/47540/4z8c8w54q8j8","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","75","4875","narv_chicanxHistory_VPAA_14_primaryEOP_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~75~286982"
"CU Chicanx History Collection","Letter from Theodore Volsky to James Casey","Volsky, Theodore, Jr.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1972-04-25","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","18 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","financial application","http://vocab.getty.edu/page/aat/300425440","Project Adelante proposal to Ardiocese of Denver. The project was designed to recruit Mexican-American high school drop-outs or as stated, ""more appropriately push-outs."" Includes acceptance letter from Archdiocese.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Proposal writing for grants","http://id.worldcat.org/fast/1079252","Dropouts","http://id.worldcat.org/fast/898363","Minority college students--Recruiting","http://id.worldcat.org/fast/1023334","","","UMAS (Organization)","http://id.worldcat.org/fast/626784","Casey, James V. (James Vincent), 1914-","http://id.loc.gov/authorities/names/no99017976","Thieme, Frederick P.","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_28_Adelante.pdf","https://ark.colorado.edu/ark:/47540/mw9h2j37506c","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","67","4875","narv_chicanxHistory_VPAA_28_Adelante.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~67~286980"
"CU Chicanx History Collection","Policy statement on EOP organizational structure (Boulder campus)","Faculty Minority Affairs Committee","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-04-08","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","5 pages","","guidelines","http://vocab.getty.edu/page/aat/300027029","correspondence","http://vocab.getty.edu/page/aat/300026877","Policy Statement on EOP Organzational Structure (Boulder Campus). Recommendations to better support EOP programs, with the Faculty Board administering. There are hand written notes at the bottom. One note states for example, ""This is a reestablishing of what the program was developed to [oppose?]. This is a replica of what the univ. was - The only difference is that the faculty wants to instead of the administration. It is a coup d'etat. - 2. Faculty wants to control through a puppet."" As well as, ""Total distrust of Minority People with the exception of minority faculty members....""","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Minority college students--Recruiting","http://id.worldcat.org/fast/1023334","Discrimination in education","http://id.worldcat.org/fast/895037","Universities and colleges--Faculty","http://id.worldcat.org/fast/1161748","","","University of Colorado, Boulder. Educational Opportunity Program","local","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_34_FCMA_summer_002.pdf","https://ark.colorado.edu/ark:/47540/vv6d8899f8tj","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","69","4875","narv_chicanxHistory_VPAA_34_FCMA_summer_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~69~286978"
"CU Chicanx History Collection","Interim report to the council by the committee on minority affairs","Faculty Minority Affairs Committee","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-11-01","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","4 pages","","reports","http://vocab.getty.edu/page/aat/300027267","","","Interim report to the council by the Commitee on Minority Affairs. Outlines tension among Regents and minority programs, with the [mis?]understanding that the Regents voted to freeze funding.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student aid","http://id.worldcat.org/fast/1432104","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","Minority college students--Recruiting","http://id.worldcat.org/fast/1023334","","","University of Colorado, Boulder. Educational Opportunity Program","local","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VPAA_34_FCMA_summer_003.pdf","https://ark.colorado.edu/ark:/47540/qf511t00364r","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","68","4875","narv_chicanxHistory_VPAA_34_FCMA_summer_003.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~68~286976"
